filename	barcode(s)
unc.edu.28ebf50e+AC0-d63f+AC0-439e+AC0-8e16+AC0-4a815eccb465.1367986.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7736+AC0-01A+AC0-
unc.edu.28ebf50e+AC0-d63f+AC0-439e+AC0-8e16+AC0-4a815eccb465.1372730.rsem.genes.results	TCGA+AC0-HC+AC0-7736+AC0-01A+AC0-
unc.edu.28ebf50e+AC0-d63f+AC0-439e+AC0-8e16+AC0-4a815eccb465.1372731.rsem.isoforms.results	TCGA+AC0-HC+AC0-7736+AC0-01A+AC0-
unc.edu.28ebf50e+AC0-d63f+AC0-439e+AC0-8e16+AC0-4a815eccb465.1372793.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7736+AC0-01A+AC0-
unc.edu.28ebf50e+AC0-d63f+AC0-439e+AC0-8e16+AC0-4a815eccb465.1372798.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7736+AC0-01A+AC0-
unc.edu.28ebf50e+AC0-d63f+AC0-439e+AC0-8e16+AC0-4a815eccb465.1756625.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7736+AC0-01A+AC0-
unc.edu.2974a881+AC0-8198+AC0-4c55+AC0-89b9+AC0-822b8f8c94b0.2478534.junction+AF8-quantification.txt	TCGA+AC0-YL+AC0-A8SP+AC0-01B+AC0-
unc.edu.2974a881+AC0-8198+AC0-4c55+AC0-89b9+AC0-822b8f8c94b0.2478868.rsem.genes.results	TCGA+AC0-YL+AC0-A8SP+AC0-01B+AC0-
unc.edu.2974a881+AC0-8198+AC0-4c55+AC0-89b9+AC0-822b8f8c94b0.2478869.rsem.isoforms.results	TCGA+AC0-YL+AC0-A8SP+AC0-01B+AC0-
unc.edu.2974a881+AC0-8198+AC0-4c55+AC0-89b9+AC0-822b8f8c94b0.2478881.rsem.genes.normalized+AF8-results	TCGA+AC0-YL+AC0-A8SP+AC0-01B+AC0-
unc.edu.2974a881+AC0-8198+AC0-4c55+AC0-89b9+AC0-822b8f8c94b0.2478882.rsem.isoforms.normalized+AF8-results	TCGA+AC0-YL+AC0-A8SP+AC0-01B+AC0-
unc.edu.2974a881+AC0-8198+AC0-4c55+AC0-89b9+AC0-822b8f8c94b0.2479773.bt.exon+AF8-quantification.txt	TCGA+AC0-YL+AC0-A8SP+AC0-01B+AC0-
unc.edu.297e88ae+AC0-4a8d+AC0-4021+AC0-825a+AC0-8a7d7e2f71d1.1342369.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7820+AC0-01A+AC0-
unc.edu.297e88ae+AC0-4a8d+AC0-4021+AC0-825a+AC0-8a7d7e2f71d1.1349403.rsem.genes.results	TCGA+AC0-HC+AC0-7820+AC0-01A+AC0-
unc.edu.297e88ae+AC0-4a8d+AC0-4021+AC0-825a+AC0-8a7d7e2f71d1.1349404.rsem.isoforms.results	TCGA+AC0-HC+AC0-7820+AC0-01A+AC0-
unc.edu.297e88ae+AC0-4a8d+AC0-4021+AC0-825a+AC0-8a7d7e2f71d1.1349452.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7820+AC0-01A+AC0-
unc.edu.297e88ae+AC0-4a8d+AC0-4021+AC0-825a+AC0-8a7d7e2f71d1.1349453.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7820+AC0-01A+AC0-
unc.edu.297e88ae+AC0-4a8d+AC0-4021+AC0-825a+AC0-8a7d7e2f71d1.1755657.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7820+AC0-01A+AC0-
unc.edu.2b18be96+AC0-7a63+AC0-4bd7+AC0-b937+AC0-db23d45dd36c.2266469.junction+AF8-quantification.txt	TCGA+AC0-KK+AC0-A7AV+AC0-01A+AC0-
unc.edu.2b18be96+AC0-7a63+AC0-4bd7+AC0-b937+AC0-db23d45dd36c.2266994.rsem.genes.results	TCGA+AC0-KK+AC0-A7AV+AC0-01A+AC0-
unc.edu.2b18be96+AC0-7a63+AC0-4bd7+AC0-b937+AC0-db23d45dd36c.2266995.rsem.isoforms.results	TCGA+AC0-KK+AC0-A7AV+AC0-01A+AC0-
unc.edu.2b18be96+AC0-7a63+AC0-4bd7+AC0-b937+AC0-db23d45dd36c.2267009.rsem.genes.normalized+AF8-results	TCGA+AC0-KK+AC0-A7AV+AC0-01A+AC0-
unc.edu.2b18be96+AC0-7a63+AC0-4bd7+AC0-b937+AC0-db23d45dd36c.2267012.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KK+AC0-A7AV+AC0-01A+AC0-
unc.edu.2b18be96+AC0-7a63+AC0-4bd7+AC0-b937+AC0-db23d45dd36c.2267152.bt.exon+AF8-quantification.txt	TCGA+AC0-KK+AC0-A7AV+AC0-01A+AC0-
unc.edu.2bb8de70+AC0-7555+AC0-4409+AC0-b667+AC0-c11b1fb716b5.2481789.junction+AF8-quantification.txt	TCGA+AC0-YL+AC0-A9WI+AC0-01A+AC0-
unc.edu.2bb8de70+AC0-7555+AC0-4409+AC0-b667+AC0-c11b1fb716b5.2483872.rsem.genes.results	TCGA+AC0-YL+AC0-A9WI+AC0-01A+AC0-
unc.edu.2bb8de70+AC0-7555+AC0-4409+AC0-b667+AC0-c11b1fb716b5.2483873.rsem.isoforms.results	TCGA+AC0-YL+AC0-A9WI+AC0-01A+AC0-
unc.edu.2bb8de70+AC0-7555+AC0-4409+AC0-b667+AC0-c11b1fb716b5.2483912.rsem.isoforms.normalized+AF8-results	TCGA+AC0-YL+AC0-A9WI+AC0-01A+AC0-
unc.edu.2bb8de70+AC0-7555+AC0-4409+AC0-b667+AC0-c11b1fb716b5.2483913.rsem.genes.normalized+AF8-results	TCGA+AC0-YL+AC0-A9WI+AC0-01A+AC0-
unc.edu.2bb8de70+AC0-7555+AC0-4409+AC0-b667+AC0-c11b1fb716b5.2484188.bt.exon+AF8-quantification.txt	TCGA+AC0-YL+AC0-A9WI+AC0-01A+AC0-
unc.edu.2bbec916+AC0-3c74+AC0-45b7+AC0-9eab+AC0-76022899fe7d.2391614.junction+AF8-quantification.txt	TCGA+AC0-J4+AC0-A83J+AC0-01A+AC0-
unc.edu.2bbec916+AC0-3c74+AC0-45b7+AC0-9eab+AC0-76022899fe7d.2392159.rsem.genes.results	TCGA+AC0-J4+AC0-A83J+AC0-01A+AC0-
unc.edu.2bbec916+AC0-3c74+AC0-45b7+AC0-9eab+AC0-76022899fe7d.2392160.rsem.isoforms.results	TCGA+AC0-J4+AC0-A83J+AC0-01A+AC0-
unc.edu.2bbec916+AC0-3c74+AC0-45b7+AC0-9eab+AC0-76022899fe7d.2392172.rsem.genes.normalized+AF8-results	TCGA+AC0-J4+AC0-A83J+AC0-01A+AC0-
unc.edu.2bbec916+AC0-3c74+AC0-45b7+AC0-9eab+AC0-76022899fe7d.2392173.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J4+AC0-A83J+AC0-01A+AC0-
unc.edu.2bbec916+AC0-3c74+AC0-45b7+AC0-9eab+AC0-76022899fe7d.2392249.bt.exon+AF8-quantification.txt	TCGA+AC0-J4+AC0-A83J+AC0-01A+AC0-
unc.edu.2bc25263+AC0-18b8+AC0-4ed5+AC0-b986+AC0-e9b54f734596.1233438.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5498+AC0-01A+AC0-
unc.edu.2bc25263+AC0-18b8+AC0-4ed5+AC0-b986+AC0-e9b54f734596.1236442.rsem.genes.results	TCGA+AC0-EJ+AC0-5498+AC0-01A+AC0-
unc.edu.2bc25263+AC0-18b8+AC0-4ed5+AC0-b986+AC0-e9b54f734596.1236443.rsem.isoforms.results	TCGA+AC0-EJ+AC0-5498+AC0-01A+AC0-
unc.edu.2bc25263+AC0-18b8+AC0-4ed5+AC0-b986+AC0-e9b54f734596.1237033.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-5498+AC0-01A+AC0-
unc.edu.2bc25263+AC0-18b8+AC0-4ed5+AC0-b986+AC0-e9b54f734596.1237038.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-5498+AC0-01A+AC0-
unc.edu.2bc25263+AC0-18b8+AC0-4ed5+AC0-b986+AC0-e9b54f734596.1758691.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5498+AC0-01A+AC0-
unc.edu.2bd35c12+AC0-2701+AC0-45c4+AC0-a6ea+AC0-981667028597.1215349.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5527+AC0-01A+AC0-
unc.edu.2bd35c12+AC0-2701+AC0-45c4+AC0-a6ea+AC0-981667028597.1219580.rsem.genes.results	TCGA+AC0-EJ+AC0-5527+AC0-01A+AC0-
unc.edu.2bd35c12+AC0-2701+AC0-45c4+AC0-a6ea+AC0-981667028597.1219581.rsem.isoforms.results	TCGA+AC0-EJ+AC0-5527+AC0-01A+AC0-
unc.edu.2bd35c12+AC0-2701+AC0-45c4+AC0-a6ea+AC0-981667028597.1221252.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-5527+AC0-01A+AC0-
unc.edu.2bd35c12+AC0-2701+AC0-45c4+AC0-a6ea+AC0-981667028597.1221276.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-5527+AC0-01A+AC0-
unc.edu.2bd35c12+AC0-2701+AC0-45c4+AC0-a6ea+AC0-981667028597.1756226.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5527+AC0-01A+AC0-
unc.edu.2c178e64+AC0-b87b+AC0-4887+AC0-b599+AC0-cc928e45db86.1773299.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-8468+AC0-01A+AC0-
unc.edu.2c178e64+AC0-b87b+AC0-4887+AC0-b599+AC0-cc928e45db86.1773412.rsem.genes.results	TCGA+AC0-EJ+AC0-8468+AC0-01A+AC0-
unc.edu.2c178e64+AC0-b87b+AC0-4887+AC0-b599+AC0-cc928e45db86.1773413.rsem.isoforms.results	TCGA+AC0-EJ+AC0-8468+AC0-01A+AC0-
unc.edu.2c178e64+AC0-b87b+AC0-4887+AC0-b599+AC0-cc928e45db86.1773578.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-8468+AC0-01A+AC0-
unc.edu.2c178e64+AC0-b87b+AC0-4887+AC0-b599+AC0-cc928e45db86.1773581.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-8468+AC0-01A+AC0-
unc.edu.2c178e64+AC0-b87b+AC0-4887+AC0-b599+AC0-cc928e45db86.1773649.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-8468+AC0-01A+AC0-
unc.edu.2cb1479d+AC0-b88e+AC0-42a6+AC0-a576+AC0-e519c98689ca.1531743.junction+AF8-quantification.txt	TCGA+AC0-J4+AC0-8198+AC0-01A+AC0-
unc.edu.2cb1479d+AC0-b88e+AC0-42a6+AC0-a576+AC0-e519c98689ca.1533581.rsem.genes.results	TCGA+AC0-J4+AC0-8198+AC0-01A+AC0-
unc.edu.2cb1479d+AC0-b88e+AC0-42a6+AC0-a576+AC0-e519c98689ca.1533582.rsem.isoforms.results	TCGA+AC0-J4+AC0-8198+AC0-01A+AC0-
unc.edu.2cb1479d+AC0-b88e+AC0-42a6+AC0-a576+AC0-e519c98689ca.1533614.rsem.genes.normalized+AF8-results	TCGA+AC0-J4+AC0-8198+AC0-01A+AC0-
unc.edu.2cb1479d+AC0-b88e+AC0-42a6+AC0-a576+AC0-e519c98689ca.1533615.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J4+AC0-8198+AC0-01A+AC0-
unc.edu.2cb1479d+AC0-b88e+AC0-42a6+AC0-a576+AC0-e519c98689ca.1749950.bt.exon+AF8-quantification.txt	TCGA+AC0-J4+AC0-8198+AC0-01A+AC0-
unc.edu.2ccc0221+AC0-155e+AC0-47b1+AC0-ace4+AC0-6c78bfc5d4a4.2172119.junction+AF8-quantification.txt	TCGA+AC0-J4+AC0-A67M+AC0-01A+AC0-
unc.edu.2ccc0221+AC0-155e+AC0-47b1+AC0-ace4+AC0-6c78bfc5d4a4.2172390.rsem.genes.results	TCGA+AC0-J4+AC0-A67M+AC0-01A+AC0-
unc.edu.2ccc0221+AC0-155e+AC0-47b1+AC0-ace4+AC0-6c78bfc5d4a4.2172391.rsem.isoforms.results	TCGA+AC0-J4+AC0-A67M+AC0-01A+AC0-
unc.edu.2ccc0221+AC0-155e+AC0-47b1+AC0-ace4+AC0-6c78bfc5d4a4.2172405.rsem.genes.normalized+AF8-results	TCGA+AC0-J4+AC0-A67M+AC0-01A+AC0-
unc.edu.2ccc0221+AC0-155e+AC0-47b1+AC0-ace4+AC0-6c78bfc5d4a4.2172408.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J4+AC0-A67M+AC0-01A+AC0-
unc.edu.2ccc0221+AC0-155e+AC0-47b1+AC0-ace4+AC0-6c78bfc5d4a4.2172453.bt.exon+AF8-quantification.txt	TCGA+AC0-J4+AC0-A67M+AC0-01A+AC0-
unc.edu.2d12fd80+AC0-ba3f+AC0-49c3+AC0-aa15+AC0-1f67b9bbd443.1233989.junction+AF8-quantification.txt	TCGA+AC0-CH+AC0-5769+AC0-01A+AC0-
unc.edu.2d12fd80+AC0-ba3f+AC0-49c3+AC0-aa15+AC0-1f67b9bbd443.1239132.rsem.genes.results	TCGA+AC0-CH+AC0-5769+AC0-01A+AC0-
unc.edu.2d12fd80+AC0-ba3f+AC0-49c3+AC0-aa15+AC0-1f67b9bbd443.1239133.rsem.isoforms.results	TCGA+AC0-CH+AC0-5769+AC0-01A+AC0-
unc.edu.2d12fd80+AC0-ba3f+AC0-49c3+AC0-aa15+AC0-1f67b9bbd443.1239580.rsem.isoforms.normalized+AF8-results	TCGA+AC0-CH+AC0-5769+AC0-01A+AC0-
unc.edu.2d12fd80+AC0-ba3f+AC0-49c3+AC0-aa15+AC0-1f67b9bbd443.1239584.rsem.genes.normalized+AF8-results	TCGA+AC0-CH+AC0-5769+AC0-01A+AC0-
unc.edu.2d12fd80+AC0-ba3f+AC0-49c3+AC0-aa15+AC0-1f67b9bbd443.1758314.bt.exon+AF8-quantification.txt	TCGA+AC0-CH+AC0-5769+AC0-01A+AC0-
unc.edu.2d669bc4+AC0-fb4b+AC0-4db9+AC0-b6a3+AC0-f54dde950056.2394170.junction+AF8-quantification.txt	TCGA+AC0-KK+AC0-A8IK+AC0-01A+AC0-
unc.edu.2d669bc4+AC0-fb4b+AC0-4db9+AC0-b6a3+AC0-f54dde950056.2394591.rsem.genes.results	TCGA+AC0-KK+AC0-A8IK+AC0-01A+AC0-
unc.edu.2d669bc4+AC0-fb4b+AC0-4db9+AC0-b6a3+AC0-f54dde950056.2394592.rsem.isoforms.results	TCGA+AC0-KK+AC0-A8IK+AC0-01A+AC0-
unc.edu.2d669bc4+AC0-fb4b+AC0-4db9+AC0-b6a3+AC0-f54dde950056.2394616.rsem.genes.normalized+AF8-results	TCGA+AC0-KK+AC0-A8IK+AC0-01A+AC0-
unc.edu.2d669bc4+AC0-fb4b+AC0-4db9+AC0-b6a3+AC0-f54dde950056.2394617.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KK+AC0-A8IK+AC0-01A+AC0-
unc.edu.2d669bc4+AC0-fb4b+AC0-4db9+AC0-b6a3+AC0-f54dde950056.2394756.bt.exon+AF8-quantification.txt	TCGA+AC0-KK+AC0-A8IK+AC0-01A+AC0-
unc.edu.2d8faa2d+AC0-336f+AC0-46e9+AC0-992d+AC0-4a5a5dbc4ece.1359923.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7785+AC0-11A+AC0-
unc.edu.2d8faa2d+AC0-336f+AC0-46e9+AC0-992d+AC0-4a5a5dbc4ece.1366071.rsem.genes.results	TCGA+AC0-EJ+AC0-7785+AC0-11A+AC0-
unc.edu.2d8faa2d+AC0-336f+AC0-46e9+AC0-992d+AC0-4a5a5dbc4ece.1366072.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7785+AC0-11A+AC0-
unc.edu.2d8faa2d+AC0-336f+AC0-46e9+AC0-992d+AC0-4a5a5dbc4ece.1366129.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7785+AC0-11A+AC0-
unc.edu.2d8faa2d+AC0-336f+AC0-46e9+AC0-992d+AC0-4a5a5dbc4ece.1366136.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7785+AC0-11A+AC0-
unc.edu.2d8faa2d+AC0-336f+AC0-46e9+AC0-992d+AC0-4a5a5dbc4ece.1756590.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7785+AC0-11A+AC0-
unc.edu.2de65e78+AC0-be71+AC0-4f41+AC0-be55+AC0-d9ef61b277c3.2386030.junction+AF8-quantification.txt	TCGA+AC0-J9+AC0-A8CN+AC0-01A+AC0-
unc.edu.2de65e78+AC0-be71+AC0-4f41+AC0-be55+AC0-d9ef61b277c3.2386561.rsem.genes.results	TCGA+AC0-J9+AC0-A8CN+AC0-01A+AC0-
unc.edu.2de65e78+AC0-be71+AC0-4f41+AC0-be55+AC0-d9ef61b277c3.2386562.rsem.isoforms.results	TCGA+AC0-J9+AC0-A8CN+AC0-01A+AC0-
unc.edu.2de65e78+AC0-be71+AC0-4f41+AC0-be55+AC0-d9ef61b277c3.2386585.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J9+AC0-A8CN+AC0-01A+AC0-
unc.edu.2de65e78+AC0-be71+AC0-4f41+AC0-be55+AC0-d9ef61b277c3.2386588.rsem.genes.normalized+AF8-results	TCGA+AC0-J9+AC0-A8CN+AC0-01A+AC0-
unc.edu.2de65e78+AC0-be71+AC0-4f41+AC0-be55+AC0-d9ef61b277c3.2386738.bt.exon+AF8-quantification.txt	TCGA+AC0-J9+AC0-A8CN+AC0-01A+AC0-
unc.edu.2e80aebe+AC0-77b5+AC0-496c+AC0-bde9+AC0-494b9b94ee3f.2461970.junction+AF8-quantification.txt	TCGA+AC0-2A+AC0-A8VT+AC0-01A+AC0-
unc.edu.2e80aebe+AC0-77b5+AC0-496c+AC0-bde9+AC0-494b9b94ee3f.2462612.rsem.genes.results	TCGA+AC0-2A+AC0-A8VT+AC0-01A+AC0-
unc.edu.2e80aebe+AC0-77b5+AC0-496c+AC0-bde9+AC0-494b9b94ee3f.2462613.rsem.isoforms.results	TCGA+AC0-2A+AC0-A8VT+AC0-01A+AC0-
unc.edu.2e80aebe+AC0-77b5+AC0-496c+AC0-bde9+AC0-494b9b94ee3f.2462623.rsem.genes.normalized+AF8-results	TCGA+AC0-2A+AC0-A8VT+AC0-01A+AC0-
unc.edu.2e80aebe+AC0-77b5+AC0-496c+AC0-bde9+AC0-494b9b94ee3f.2462626.rsem.isoforms.normalized+AF8-results	TCGA+AC0-2A+AC0-A8VT+AC0-01A+AC0-
unc.edu.2e80aebe+AC0-77b5+AC0-496c+AC0-bde9+AC0-494b9b94ee3f.2462640.bt.exon+AF8-quantification.txt	TCGA+AC0-2A+AC0-A8VT+AC0-01A+AC0-
unc.edu.2faac3f0+AC0-67e2+AC0-433a+AC0-ad56+AC0-c43e794c7fee.2234635.junction+AF8-quantification.txt	TCGA+AC0-M7+AC0-A725+AC0-01A+AC0-
unc.edu.2faac3f0+AC0-67e2+AC0-433a+AC0-ad56+AC0-c43e794c7fee.2235384.rsem.genes.results	TCGA+AC0-M7+AC0-A725+AC0-01A+AC0-
unc.edu.2faac3f0+AC0-67e2+AC0-433a+AC0-ad56+AC0-c43e794c7fee.2235385.rsem.isoforms.results	TCGA+AC0-M7+AC0-A725+AC0-01A+AC0-
unc.edu.2faac3f0+AC0-67e2+AC0-433a+AC0-ad56+AC0-c43e794c7fee.2235403.rsem.genes.normalized+AF8-results	TCGA+AC0-M7+AC0-A725+AC0-01A+AC0-
unc.edu.2faac3f0+AC0-67e2+AC0-433a+AC0-ad56+AC0-c43e794c7fee.2235404.rsem.isoforms.normalized+AF8-results	TCGA+AC0-M7+AC0-A725+AC0-01A+AC0-
unc.edu.2faac3f0+AC0-67e2+AC0-433a+AC0-ad56+AC0-c43e794c7fee.2235578.bt.exon+AF8-quantification.txt	TCGA+AC0-M7+AC0-A725+AC0-01A+AC0-
unc.edu.2fbbb35f+AC0-15ae+AC0-43a1+AC0-bf6b+AC0-d3da0bbd38d4.1328423.junction+AF8-quantification.txt	TCGA+AC0-HI+AC0-7171+AC0-01A+AC0-
unc.edu.2fbbb35f+AC0-15ae+AC0-43a1+AC0-bf6b+AC0-d3da0bbd38d4.1329686.rsem.genes.results	TCGA+AC0-HI+AC0-7171+AC0-01A+AC0-
unc.edu.2fbbb35f+AC0-15ae+AC0-43a1+AC0-bf6b+AC0-d3da0bbd38d4.1329687.rsem.isoforms.results	TCGA+AC0-HI+AC0-7171+AC0-01A+AC0-
unc.edu.2fbbb35f+AC0-15ae+AC0-43a1+AC0-bf6b+AC0-d3da0bbd38d4.1329708.rsem.genes.normalized+AF8-results	TCGA+AC0-HI+AC0-7171+AC0-01A+AC0-
unc.edu.2fbbb35f+AC0-15ae+AC0-43a1+AC0-bf6b+AC0-d3da0bbd38d4.1329709.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HI+AC0-7171+AC0-01A+AC0-
unc.edu.2fbbb35f+AC0-15ae+AC0-43a1+AC0-bf6b+AC0-d3da0bbd38d4.1755036.bt.exon+AF8-quantification.txt	TCGA+AC0-HI+AC0-7171+AC0-01A+AC0-
unc.edu.2ff3af27+AC0-d43b+AC0-4707+AC0-a337+AC0-0ff988ac2763.1323715.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7230+AC0-01A+AC0-
unc.edu.2ff3af27+AC0-d43b+AC0-4707+AC0-a337+AC0-0ff988ac2763.1326633.rsem.genes.results	TCGA+AC0-HC+AC0-7230+AC0-01A+AC0-
unc.edu.2ff3af27+AC0-d43b+AC0-4707+AC0-a337+AC0-0ff988ac2763.1326634.rsem.isoforms.results	TCGA+AC0-HC+AC0-7230+AC0-01A+AC0-
unc.edu.2ff3af27+AC0-d43b+AC0-4707+AC0-a337+AC0-0ff988ac2763.1326684.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7230+AC0-01A+AC0-
unc.edu.2ff3af27+AC0-d43b+AC0-4707+AC0-a337+AC0-0ff988ac2763.1326694.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7230+AC0-01A+AC0-
unc.edu.2ff3af27+AC0-d43b+AC0-4707+AC0-a337+AC0-0ff988ac2763.1755012.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7230+AC0-01A+AC0-
unc.edu.304a95c1+AC0-2180+AC0-4a81+AC0-a85a+AC0-880427e97d67.2396596.junction+AF8-quantification.txt	TCGA+AC0-J9+AC0-A8CM+AC0-01A+AC0-
unc.edu.304a95c1+AC0-2180+AC0-4a81+AC0-a85a+AC0-880427e97d67.2397106.rsem.genes.results	TCGA+AC0-J9+AC0-A8CM+AC0-01A+AC0-
unc.edu.304a95c1+AC0-2180+AC0-4a81+AC0-a85a+AC0-880427e97d67.2397107.rsem.isoforms.results	TCGA+AC0-J9+AC0-A8CM+AC0-01A+AC0-
unc.edu.304a95c1+AC0-2180+AC0-4a81+AC0-a85a+AC0-880427e97d67.2397119.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J9+AC0-A8CM+AC0-01A+AC0-
unc.edu.304a95c1+AC0-2180+AC0-4a81+AC0-a85a+AC0-880427e97d67.2397120.rsem.genes.normalized+AF8-results	TCGA+AC0-J9+AC0-A8CM+AC0-01A+AC0-
unc.edu.304a95c1+AC0-2180+AC0-4a81+AC0-a85a+AC0-880427e97d67.2397168.bt.exon+AF8-quantification.txt	TCGA+AC0-J9+AC0-A8CM+AC0-01A+AC0-
unc.edu.30861ba6+AC0-6539+AC0-47a5+AC0-82df+AC0-5f89d8101d05.1234869.junction+AF8-quantification.txt	TCGA+AC0-CH+AC0-5752+AC0-01A+AC0-
unc.edu.30861ba6+AC0-6539+AC0-47a5+AC0-82df+AC0-5f89d8101d05.1242406.rsem.genes.results	TCGA+AC0-CH+AC0-5752+AC0-01A+AC0-
unc.edu.30861ba6+AC0-6539+AC0-47a5+AC0-82df+AC0-5f89d8101d05.1242407.rsem.isoforms.results	TCGA+AC0-CH+AC0-5752+AC0-01A+AC0-
unc.edu.30861ba6+AC0-6539+AC0-47a5+AC0-82df+AC0-5f89d8101d05.1242506.rsem.isoforms.normalized+AF8-results	TCGA+AC0-CH+AC0-5752+AC0-01A+AC0-
unc.edu.30861ba6+AC0-6539+AC0-47a5+AC0-82df+AC0-5f89d8101d05.1242515.rsem.genes.normalized+AF8-results	TCGA+AC0-CH+AC0-5752+AC0-01A+AC0-
unc.edu.30861ba6+AC0-6539+AC0-47a5+AC0-82df+AC0-5f89d8101d05.1758914.bt.exon+AF8-quantification.txt	TCGA+AC0-CH+AC0-5752+AC0-01A+AC0-
unc.edu.30e19950+AC0-9bbe+AC0-4952+AC0-8308+AC0-41689e57430c.1225180.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-6384+AC0-01A+AC0-
unc.edu.30e19950+AC0-9bbe+AC0-4952+AC0-8308+AC0-41689e57430c.1228095.rsem.genes.results	TCGA+AC0-G9+AC0-6384+AC0-01A+AC0-
unc.edu.30e19950+AC0-9bbe+AC0-4952+AC0-8308+AC0-41689e57430c.1228096.rsem.isoforms.results	TCGA+AC0-G9+AC0-6384+AC0-01A+AC0-
unc.edu.30e19950+AC0-9bbe+AC0-4952+AC0-8308+AC0-41689e57430c.1228117.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-6384+AC0-01A+AC0-
unc.edu.30e19950+AC0-9bbe+AC0-4952+AC0-8308+AC0-41689e57430c.1228120.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-6384+AC0-01A+AC0-
unc.edu.30e19950+AC0-9bbe+AC0-4952+AC0-8308+AC0-41689e57430c.1759930.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-6384+AC0-01A+AC0-
unc.edu.310d0da6+AC0-5694+AC0-4dc0+AC0-82f7+AC0-3fe0f6699271.1361694.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7792+AC0-01A+AC0-
unc.edu.310d0da6+AC0-5694+AC0-4dc0+AC0-82f7+AC0-3fe0f6699271.1370401.rsem.genes.results	TCGA+AC0-EJ+AC0-7792+AC0-01A+AC0-
unc.edu.310d0da6+AC0-5694+AC0-4dc0+AC0-82f7+AC0-3fe0f6699271.1370402.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7792+AC0-01A+AC0-
unc.edu.310d0da6+AC0-5694+AC0-4dc0+AC0-82f7+AC0-3fe0f6699271.1370423.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7792+AC0-01A+AC0-
unc.edu.310d0da6+AC0-5694+AC0-4dc0+AC0-82f7+AC0-3fe0f6699271.1370426.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7792+AC0-01A+AC0-
unc.edu.310d0da6+AC0-5694+AC0-4dc0+AC0-82f7+AC0-3fe0f6699271.1756618.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7792+AC0-01A+AC0-
unc.edu.314e8006+AC0-a060+AC0-4b71+AC0-a51e+AC0-ba450bbbb86c.1370699.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5530+AC0-01A+AC0-
unc.edu.314e8006+AC0-a060+AC0-4b71+AC0-a51e+AC0-ba450bbbb86c.1375052.rsem.genes.results	TCGA+AC0-EJ+AC0-5530+AC0-01A+AC0-
unc.edu.314e8006+AC0-a060+AC0-4b71+AC0-a51e+AC0-ba450bbbb86c.1375053.rsem.isoforms.results	TCGA+AC0-EJ+AC0-5530+AC0-01A+AC0-
